forest_source,avg_altitude,river_length,In_City,In_Habitat,geometry,id,status1,status2,status3
9920.67943337,1954.28958802,45.5880781964,0,0,"POLYGON ((104.41075575310515 25.394404451409343, 104.36261954706941 25.311030096871832, 104.26634713499811 25.311030096871832, 104.21821092896238 25.394404451409343, 104.26634713499811 25.477778805946798, 104.36261954706941 25.477778805946798, 104.41075575310515 25.394404451409343))",966,none,none,none
9955.97766814,2004.7496426,16.648203562,0,0,"POLYGON ((104.55516437121224 25.311030096871832, 104.50702816517668 25.227655742334548, 104.41075575310515 25.227655742334548, 104.36261954706941 25.311030096871832, 104.41075575310515 25.394404451409343, 104.50702816517668 25.394404451409343, 104.55516437121224 25.311030096871832))",967,none,none,none
9954.42371752,1657.11885349,16.850649059,0,0,"POLYGON ((104.69957298931945 25.394404451409343, 104.65143678328371 25.311030096871832, 104.55516437121241 25.311030096871832, 104.50702816517668 25.394404451409343, 104.55516437121241 25.477778805946798, 104.65143678328371 25.477778805946798, 104.69957298931945 25.394404451409343))",968,none,none,none
9879.50854271,1396.33297147,20.2508364964,0,1,"POLYGON ((104.84398160742649 25.311030096871832, 104.79584540139075 25.227655742334548, 104.69957298931945 25.227655742334548, 104.65143678328371 25.311030096871832, 104.69957298931945 25.394404451409343, 104.79584540139075 25.394404451409343, 104.84398160742649 25.311030096871832))",969,none,none,none
9909.29305913,2626.17288263,4.45725301045,0,0,"POLYGON ((98.20118517449987 25.477778805946798, 98.1530489684643 25.394404451409343, 98.05677655639283 25.394404451409343, 98.0086403503571 25.477778805946798, 98.05677655639283 25.561153160484253, 98.1530489684643 25.561153160484253, 98.20118517449987 25.477778805946798))",970,none,none,none
9759.63889936,2736.4032238,15.1515517667,0,0,"POLYGON ((98.3455937926069 25.561153160484253, 98.29745758657134 25.477778805946798, 98.20118517449987 25.477778805946798, 98.1530489684643 25.561153160484253, 98.20118517449987 25.644527515021707, 98.29745758657134 25.644527515021707, 98.3455937926069 25.561153160484253))",971,none,none,none
9879.57593946,2221.67203084,34.1464625189,0,0,"POLYGON ((98.49000241071417 25.477778805946798, 98.44186620467843 25.394404451409343, 98.34559379260713 25.394404451409343, 98.29745758657134 25.477778805946798, 98.34559379260713 25.561153160484253, 98.44186620467843 25.561153160484253, 98.49000241071417 25.477778805946798))",972,none,none,none
9960.65886635,2134.4807148,40.3884291845,0,1,"POLYGON ((98.6344110288212 25.561153160484253, 98.58627482278547 25.477778805946798, 98.49000241071417 25.477778805946798, 98.44186620467843 25.561153160484253, 98.49000241071417 25.644527515021707, 98.58627482278547 25.644527515021707, 98.6344110288212 25.561153160484253))",973,none,none,none
9936.83454545,1971.32639816,19.6921348011,0,1,"POLYGON ((98.77881964692824 25.477778805946798, 98.73068344089268 25.394404451409343, 98.6344110288212 25.394404451409343, 98.58627482278547 25.477778805946798, 98.6344110288212 25.561153160484253, 98.73068344089268 25.561153160484253, 98.77881964692824 25.477778805946798))",974,none,none,none
9879.6746011,1865.52831967,60.7372711905,0,1,"POLYGON ((98.9232282650355 25.561153160484253, 98.87509205899977 25.477778805946798, 98.77881964692824 25.477778805946798, 98.73068344089268 25.561153160484253, 98.77881964692824 25.644527515021707, 98.87509205899977 25.644527515021707, 98.9232282650355 25.561153160484253))",975,none,none,none
9768.99272916,1927.07287351,44.4543120982,0,0,"POLYGON ((99.06763688314254 25.477778805946798, 99.0195006771068 25.394404451409343, 98.9232282650355 25.394404451409343, 98.87509205899977 25.477778805946798, 98.9232282650355 25.561153160484253, 99.0195006771068 25.561153160484253, 99.06763688314254 25.477778805946798))",976,none,none,none
9942.18085382,2455.39497328,29.723357447,0,0,"POLYGON ((99.21204550124958 25.561153160484253, 99.16390929521401 25.477778805946798, 99.06763688314254 25.477778805946798, 99.0195006771068 25.561153160484253, 99.06763688314254 25.644527515021707, 99.16390929521401 25.644527515021707, 99.21204550124958 25.561153160484253))",977,none,none,none
9875.00105291,2003.0577641,54.6352494928,0,0,"POLYGON ((99.35645411935661 25.477778805946798, 99.30831791332105 25.394404451409343, 99.21204550124958 25.394404451409343, 99.16390929521401 25.477778805946798, 99.21204550124958 25.561153160484253, 99.30831791332105 25.561153160484253, 99.35645411935661 25.477778805946798))",978,none,none,none
9910.87248498,2125.67278258,25.5819216109,0,0,"POLYGON ((99.50086273746388 25.561153160484253, 99.45272653142814 25.477778805946798, 99.35645411935661 25.477778805946798, 99.30831791332105 25.561153160484253, 99.35645411935661 25.644527515021707, 99.45272653142814 25.644527515021707, 99.50086273746388 25.561153160484253))",979,none,none,none
9606.31479075,1953.55583874,40.3850023823,0,0,"POLYGON ((99.64527135557091 25.477778805946798, 99.59713514953518 25.394404451409343, 99.50086273746388 25.394404451409343, 99.45272653142814 25.477778805946798, 99.50086273746388 25.561153160484253, 99.59713514953518 25.561153160484253, 99.64527135557091 25.477778805946798))",980,none,none,none
9839.00961788,2062.9510956,40.4977567705,0,0,"POLYGON ((99.78967997367795 25.561153160484253, 99.74154376764238 25.477778805946798, 99.64527135557091 25.477778805946798, 99.59713514953518 25.561153160484253, 99.64527135557091 25.644527515021707, 99.74154376764238 25.644527515021707, 99.78967997367795 25.561153160484253))",981,none,none,none
9639.86273486,1933.10211322,37.8744662878,0,0,"POLYGON ((99.93408859178521 25.477778805946798, 99.88595238574948 25.394404451409343, 99.78967997367795 25.394404451409343, 99.74154376764238 25.477778805946798, 99.78967997367795 25.561153160484253, 99.88595238574948 25.561153160484253, 99.93408859178521 25.477778805946798))",982,none,none,none
9853.48979058,2073.01743409,32.301362608,0,0,"POLYGON ((100.07849720989225 25.561153160484253, 100.03036100385651 25.477778805946798, 99.93408859178521 25.477778805946798, 99.88595238574948 25.561153160484253, 99.93408859178521 25.644527515021707, 100.03036100385651 25.644527515021707, 100.07849720989225 25.561153160484253))",983,none,none,none
9806.83723349,2243.44861824,34.1612276917,0,0,"POLYGON ((100.22290582799928 25.477778805946798, 100.17476962196355 25.394404451409343, 100.07849720989225 25.394404451409343, 100.03036100385651 25.477778805946798, 100.07849720989225 25.561153160484253, 100.17476962196355 25.561153160484253, 100.22290582799928 25.477778805946798))",984,none,none,none
8731.98484848,2153.95098646,34.3541694403,1,1,"POLYGON ((100.36731444610632 25.561153160484253, 100.31917824007058 25.477778805946798, 100.22290582799928 25.477778805946798, 100.17476962196372 25.561153160484253, 100.22290582799928 25.644527515021707, 100.31917824007058 25.644527515021707, 100.36731444610632 25.561153160484253))",985,none,none,none
9783.75482525,2224.97851883,44.1170126174,0,0,"POLYGON ((100.51172306421358 25.477778805946798, 100.46358685817785 25.394404451409343, 100.36731444610632 25.394404451409343, 100.31917824007058 25.477778805946798, 100.36731444610632 25.561153160484253, 100.46358685817785 25.561153160484253, 100.51172306421358 25.477778805946798))",986,none,none,none
9001.81600421,2070.59516239,53.409965993,0,0,"POLYGON ((100.65613168232062 25.561153160484253, 100.60799547628488 25.477778805946798, 100.51172306421358 25.477778805946798, 100.46358685817785 25.561153160484253, 100.51172306421358 25.644527515021707, 100.60799547628488 25.644527515021707, 100.65613168232062 25.561153160484253))",987,none,none,none
9045.20555705,2042.87223163,35.4742557548,0,0,"POLYGON ((100.80054030042766 25.477778805946798, 100.75240409439192 25.394404451409343, 100.65613168232062 25.394404451409343, 100.60799547628488 25.477778805946798, 100.65613168232062 25.561153160484253, 100.75240409439192 25.561153160484253, 100.80054030042766 25.477778805946798))",988,none,none,none
9449.88293444,2136.2608495,26.2803508208,0,0,"POLYGON ((100.94494891853492 25.561153160484253, 100.89681271249918 25.477778805946798, 100.80054030042766 25.477778805946798, 100.75240409439192 25.561153160484253, 100.80054030042766 25.644527515021707, 100.89681271249918 25.644527515021707, 100.94494891853492 25.561153160484253))",989,none,none,none
9540.95884028,2066.57984894,55.2160901799,0,0,"POLYGON ((101.08935753664196 25.477778805946798, 101.04122133060622 25.394404451409343, 100.94494891853492 25.394404451409343, 100.89681271249918 25.477778805946798, 100.94494891853492 25.561153160484253, 101.04122133060622 25.561153160484253, 101.08935753664196 25.477778805946798))",990,none,none,none
9539.86328643,2197.72365646,38.8731117949,0,0,"POLYGON ((101.23376615474899 25.561153160484253, 101.18562994871326 25.477778805946798, 101.08935753664196 25.477778805946798, 101.04122133060622 25.561153160484253, 101.08935753664196 25.644527515021707, 101.18562994871326 25.644527515021707, 101.23376615474899 25.561153160484253))",991,none,none,none
9613.15855573,2211.88888924,38.5784476023,0,0,"POLYGON ((101.37817477285603 25.477778805946798, 101.33003856682029 25.394404451409343, 101.23376615474899 25.394404451409343, 101.18562994871326 25.477778805946798, 101.23376615474899 25.561153160484253, 101.33003856682029 25.561153160484253, 101.37817477285603 25.477778805946798))",992,none,none,none
9878.97643098,2291.42764965,33.0528664203,0,0,"POLYGON ((101.52258339096329 25.561153160484253, 101.47444718492756 25.477778805946798, 101.37817477285603 25.477778805946798, 101.33003856682029 25.561153160484253, 101.37817477285603 25.644527515021707, 101.47444718492756 25.644527515021707, 101.52258339096329 25.561153160484253))",993,none,none,none
9795.18217155,2016.98852463,31.8409359016,0,0,"POLYGON ((101.66699200907033 25.477778805946798, 101.61885580303459 25.394404451409343, 101.52258339096329 25.394404451409343, 101.47444718492756 25.477778805946798, 101.52258339096329 25.561153160484253, 101.61885580303459 25.561153160484253, 101.66699200907033 25.477778805946798))",994,none,none,none
8996.40702211,1852.68970392,5.69510616027,0,0,"POLYGON ((101.81140062717736 25.561153160484253, 101.76326442114163 25.477778805946798, 101.66699200907033 25.477778805946798, 101.61885580303459 25.561153160484253, 101.66699200907033 25.644527515021707, 101.76326442114163 25.644527515021707, 101.81140062717736 25.561153160484253))",995,none,none,none
9518.03751954,1823.819875,44.7789702008,0,0,"POLYGON ((101.95580924528446 25.477778805946798, 101.90767303924889 25.394404451409343, 101.81140062717736 25.394404451409343, 101.76326442114163 25.477778805946798, 101.81140062717736 25.561153160484253, 101.90767303924889 25.561153160484253, 101.95580924528446 25.477778805946798))",996,none,none,none
9869.44430052,2136.41179846,38.8602897121,0,0,"POLYGON ((102.10021786339166 25.561153160484253, 102.05208165735593 25.477778805946798, 101.95580924528446 25.477778805946798, 101.90767303924889 25.561153160484253, 101.95580924528446 25.644527515021707, 102.05208165735593 25.644527515021707, 102.10021786339166 25.561153160484253))",997,none,none,none
9812.36446648,2230.93168887,66.4635175258,0,0,"POLYGON ((102.2446264814987 25.477778805946798, 102.19649027546296 25.394404451409343, 102.10021786339166 25.394404451409343, 102.05208165735593 25.477778805946798, 102.10021786339166 25.561153160484253, 102.19649027546296 25.561153160484253, 102.2446264814987 25.477778805946798))",998,none,none,none
9830.08937386,2159.25838775,42.3120270911,0,0,"POLYGON ((102.38903509960574 25.561153160484253, 102.34089889357 25.477778805946798, 102.2446264814987 25.477778805946798, 102.19649027546296 25.561153160484253, 102.2446264814987 25.644527515021707, 102.34089889357 25.644527515021707, 102.38903509960574 25.561153160484253))",999,none,none,none
9290.24458366,1918.82034887,53.5661781882,0,0,"POLYGON ((102.533443717713 25.477778805946798, 102.48530751167726 25.394404451409343, 102.38903509960574 25.394404451409343, 102.34089889357 25.477778805946798, 102.38903509960574 25.561153160484253, 102.48530751167726 25.561153160484253, 102.533443717713 25.477778805946798))",1000,none,none,none
9771.57287871,1963.67078346,41.8419209145,0,0,"POLYGON ((102.67785233582003 25.561153160484253, 102.6297161297843 25.477778805946798, 102.533443717713 25.477778805946798, 102.48530751167726 25.561153160484253, 102.533443717713 25.644527515021707, 102.6297161297843 25.644527515021707, 102.67785233582003 25.561153160484253))",1001,none,none,none
9823.45167142,2022.72842831,66.2325910152,0,0,"POLYGON ((102.82226095392707 25.477778805946798, 102.77412474789134 25.394404451409343, 102.67785233582003 25.394404451409343, 102.6297161297843 25.477778805946798, 102.67785233582003 25.561153160484253, 102.77412474789134 25.561153160484253, 102.82226095392707 25.477778805946798))",1002,none,none,none
9833.35736515,2270.74897027,54.1213711342,0,0,"POLYGON ((102.96666957203416 25.561153160484253, 102.91853336599837 25.477778805946798, 102.82226095392707 25.477778805946798, 102.77412474789134 25.561153160484253, 102.82226095392707 25.644527515021707, 102.91853336599837 25.644527515021707, 102.96666957203416 25.561153160484253))",1003,none,none,none
9791.87279793,2375.51613575,37.0165456384,0,0,"POLYGON ((103.11107819014137 25.477778805946798, 103.06294198410563 25.394404451409343, 102.96666957203416 25.394404451409343, 102.9185333659986 25.477778805946798, 102.96666957203416 25.561153160484253, 103.06294198410563 25.561153160484253, 103.11107819014137 25.477778805946798))",1004,none,none,none
9502.38200159,2172.13722618,68.2660213882,0,0,"POLYGON ((103.2554868082484 25.561153160484253, 103.20735060221267 25.477778805946798, 103.11107819014137 25.477778805946798, 103.06294198410563 25.561153160484253, 103.11107819014137 25.644527515021707, 103.20735060221267 25.644527515021707, 103.2554868082484 25.561153160484253))",1005,none,none,none
9426.96919431,1963.36082223,63.8415442046,0,0,"POLYGON ((103.39989542635544 25.477778805946798, 103.3517592203197 25.394404451409343, 103.2554868082484 25.394404451409343, 103.20735060221267 25.477778805946798, 103.2554868082484 25.561153160484253, 103.3517592203197 25.561153160484253, 103.39989542635544 25.477778805946798))",1006,none,none,none
9716.83437337,2061.21540326,62.9402952917,0,0,"POLYGON ((103.5443040444627 25.561153160484253, 103.49616783842697 25.477778805946798, 103.39989542635544 25.477778805946798, 103.3517592203197 25.561153160484253, 103.39989542635544 25.644527515021707, 103.49616783842697 25.644527515021707, 103.5443040444627 25.561153160484253))",1007,none,none,none
8963.27822898,2070.93641478,60.1538203557,0,0,"POLYGON ((103.68871266256974 25.477778805946798, 103.640576456534 25.394404451409343, 103.5443040444627 25.394404451409343, 103.49616783842697 25.477778805946798, 103.5443040444627 25.561153160484253, 103.640576456534 25.561153160484253, 103.68871266256974 25.477778805946798))",1008,none,none,none
8562.94120749,1950.82924218,60.3766570781,1,0,"POLYGON ((103.83312128067678 25.561153160484253, 103.78498507464104 25.477778805946798, 103.68871266256974 25.477778805946798, 103.640576456534 25.561153160484253, 103.68871266256974 25.644527515021707, 103.78498507464104 25.644527515021707, 103.83312128067678 25.561153160484253))",1009,none,none,none
8818.19932168,2009.31665498,59.0913445276,1,0,"POLYGON ((103.97752989878387 25.477778805946798, 103.92939369274808 25.394404451409343, 103.83312128067678 25.394404451409343, 103.78498507464104 25.477778805946798, 103.83312128067678 25.561153160484253, 103.92939369274808 25.561153160484253, 103.97752989878387 25.477778805946798))",1010,none,none,none
9873.79286838,2139.34966167,42.3261085961,0,1,"POLYGON ((104.12193851689108 25.561153160484253, 104.07380231085534 25.477778805946798, 103.97752989878387 25.477778805946798, 103.92939369274808 25.561153160484253, 103.97752989878387 25.644527515021707, 104.07380231085534 25.644527515021707, 104.12193851689108 25.561153160484253))",1011,none,none,none
9927.93735439,2214.97006596,26.0167780391,0,0,"POLYGON ((104.26634713499811 25.477778805946798, 104.21821092896238 25.394404451409343, 104.12193851689108 25.394404451409343, 104.07380231085534 25.477778805946798, 104.12193851689108 25.561153160484253, 104.21821092896238 25.561153160484253, 104.26634713499811 25.477778805946798))",1012,none,none,none
9900.98460645,1871.13715437,65.4884630682,0,0,"POLYGON ((104.41075575310515 25.561153160484253, 104.36261954706941 25.477778805946798, 104.26634713499811 25.477778805946798, 104.21821092896238 25.561153160484253, 104.26634713499811 25.644527515021707, 104.36261954706941 25.644527515021707, 104.41075575310515 25.561153160484253))",1013,none,none,none
9951.55582029,1939.79148056,21.1678821638,0,0,"POLYGON ((104.55516437121224 25.477778805946798, 104.50702816517668 25.394404451409343, 104.41075575310515 25.394404451409343, 104.36261954706941 25.477778805946798, 104.41075575310515 25.561153160484253, 104.50702816517668 25.561153160484253, 104.55516437121224 25.477778805946798))",1014,none,none,none
9941.14864865,1623.61407419,2.73208776932,0,0,"POLYGON ((104.69957298931945 25.561153160484253, 104.65143678328371 25.477778805946798, 104.55516437121241 25.477778805946798, 104.50702816517668 25.561153160484253, 104.55516437121241 25.644527515021707, 104.65143678328371 25.644527515021707, 104.69957298931945 25.561153160484253))",1015,none,none,none
9652.94871795,3278.68824228,0.0,0,0,"POLYGON ((98.20118517449987 25.644527515021537, 98.1530489684643 25.561153160484253, 98.05677655639283 25.561153160484253, 98.0086403503571 25.644527515021537, 98.05677655639283 25.727901869559048, 98.1530489684643 25.727901869559048, 98.20118517449987 25.644527515021537))",1016,none,none,none
9968.59025395,2486.35443729,14.4008516886,0,0,"POLYGON ((98.49000241071417 25.644527515021537, 98.44186620467843 25.561153160484253, 98.34559379260713 25.561153160484253, 98.29745758657134 25.644527515021537, 98.34559379260713 25.727901869559048, 98.44186620467843 25.727901869559048, 98.49000241071417 25.644527515021537))",1017,none,none,none
9972.32254526,2403.39419411,28.771625636,0,1,"POLYGON ((98.6344110288212 25.727901869559048, 98.58627482278547 25.644527515021537, 98.49000241071417 25.644527515021537, 98.44186620467843 25.727901869559048, 98.49000241071417 25.811276224096503, 98.58627482278547 25.811276224096503, 98.6344110288212 25.727901869559048))",1018,none,none,none
9970.61892316,2269.03695821,21.1028960307,0,1,"POLYGON ((98.77881964692824 25.644527515021537, 98.73068344089268 25.561153160484253, 98.6344110288212 25.561153160484253, 98.58627482278547 25.644527515021537, 98.6344110288212 25.727901869559048, 98.73068344089268 25.727901869559048, 98.77881964692824 25.644527515021537))",1019,none,none,none
9847.46366241,1889.05422905,43.6834688528,0,1,"POLYGON ((98.9232282650355 25.727901869559048, 98.87509205899977 25.644527515021537, 98.77881964692824 25.644527515021537, 98.73068344089268 25.727901869559048, 98.77881964692824 25.811276224096503, 98.87509205899977 25.811276224096503, 98.9232282650355 25.727901869559048))",1020,none,none,none
9903.66657936,1885.9539,35.4882953989,0,0,"POLYGON ((99.06763688314254 25.644527515021537, 99.0195006771068 25.561153160484253, 98.9232282650355 25.561153160484253, 98.87509205899977 25.644527515021537, 98.9232282650355 25.727901869559048, 99.0195006771068 25.727901869559048, 99.06763688314254 25.644527515021537))",1021,none,none,none
9923.49987063,2614.37828274,30.8774646261,0,0,"POLYGON ((99.21204550124958 25.727901869559048, 99.16390929521401 25.644527515021537, 99.06763688314254 25.644527515021537, 99.0195006771068 25.727901869559048, 99.06763688314254 25.811276224096503, 99.16390929521401 25.811276224096503, 99.21204550124958 25.727901869559048))",1022,none,none,none
9866.59861222,2288.49290325,21.02249685,0,0,"POLYGON ((99.35645411935661 25.644527515021537, 99.30831791332105 25.561153160484253, 99.21204550124958 25.561153160484253, 99.16390929521401 25.644527515021537, 99.21204550124958 25.727901869559048, 99.30831791332105 25.727901869559048, 99.35645411935661 25.644527515021537))",1023,none,none,none
9769.14738757,2155.01223183,38.3069739537,0,0,"POLYGON ((99.50086273746388 25.727901869559048, 99.45272653142814 25.644527515021537, 99.35645411935661 25.644527515021537, 99.30831791332105 25.727901869559048, 99.35645411935661 25.811276224096503, 99.45272653142814 25.811276224096503, 99.50086273746388 25.727901869559048))",1024,none,none,none
9791.18728747,2362.50701661,35.0580901383,0,0,"POLYGON ((99.64527135557091 25.644527515021537, 99.59713514953518 25.561153160484253, 99.50086273746388 25.561153160484253, 99.45272653142814 25.644527515021537, 99.50086273746388 25.727901869559048, 99.59713514953518 25.727901869559048, 99.64527135557091 25.644527515021537))",1025,none,none,none
9819.7597722,2459.78667453,43.2953405625,0,0,"POLYGON ((99.78967997367795 25.727901869559048, 99.74154376764238 25.644527515021537, 99.64527135557091 25.644527515021537, 99.59713514953518 25.727901869559048, 99.64527135557091 25.811276224096503, 99.74154376764238 25.811276224096503, 99.78967997367795 25.727901869559048))",1026,none,none,none
9884.23580215,2243.33887977,28.9161930838,0,0,"POLYGON ((99.93408859178521 25.644527515021537, 99.88595238574948 25.561153160484253, 99.78967997367795 25.561153160484253, 99.74154376764238 25.644527515021537, 99.78967997367795 25.727901869559048, 99.88595238574948 25.727901869559048, 99.93408859178521 25.644527515021537))",1027,none,none,none
9663.19488651,2276.82592139,29.6160449144,0,1,"POLYGON ((100.07849720989225 25.727901869559048, 100.03036100385651 25.644527515021537, 99.93408859178521 25.644527515021537, 99.88595238574948 25.727901869559048, 99.93408859178521 25.811276224096503, 100.03036100385651 25.811276224096503, 100.07849720989225 25.727901869559048))",1028,none,none,none
9542.91287181,2593.5877624,17.0865851863,1,1,"POLYGON ((100.22290582799928 25.644527515021537, 100.17476962196355 25.561153160484253, 100.07849720989225 25.561153160484253, 100.03036100385651 25.644527515021537, 100.07849720989225 25.727901869559048, 100.17476962196355 25.727901869559048, 100.22290582799928 25.644527515021537))",1029,none,none,none
9063.90285302,2128.83364907,25.6504939589,1,1,"POLYGON ((100.36731444610632 25.727901869559048, 100.31917824007058 25.644527515021537, 100.22290582799928 25.644527515021537, 100.17476962196372 25.727901869559048, 100.22290582799928 25.811276224096503, 100.31917824007058 25.811276224096503, 100.36731444610632 25.727901869559048))",1030,none,none,none
9739.48793917,2396.12262881,24.6568093593,1,1,"POLYGON ((100.51172306421358 25.644527515021537, 100.46358685817785 25.561153160484253, 100.36731444610632 25.561153160484253, 100.31917824007058 25.644527515021537, 100.36731444610632 25.727901869559048, 100.46358685817785 25.727901869559048, 100.51172306421358 25.644527515021537))",1031,none,none,none
9054.41974339,1679.87154419,83.4853785329,0,0,"POLYGON ((100.65613168232062 25.727901869559048, 100.60799547628488 25.644527515021537, 100.51172306421358 25.644527515021537, 100.46358685817785 25.727901869559048, 100.51172306421358 25.811276224096503, 100.60799547628488 25.811276224096503, 100.65613168232062 25.727901869559048))",1032,none,none,none
9275.52511666,1954.15307414,46.0960376712,0,0,"POLYGON ((100.80054030042766 25.644527515021537, 100.75240409439192 25.561153160484253, 100.65613168232062 25.561153160484253, 100.60799547628488 25.644527515021537, 100.65613168232062 25.727901869559048, 100.75240409439192 25.727901869559048, 100.80054030042766 25.644527515021537))",1033,none,none,none
9881.65312985,2265.64417548,23.9539465124,0,0,"POLYGON ((100.94494891853492 25.727901869559048, 100.89681271249918 25.644527515021537, 100.80054030042766 25.644527515021537, 100.75240409439192 25.727901869559048, 100.80054030042766 25.811276224096503, 100.89681271249918 25.811276224096503, 100.94494891853492 25.727901869559048))",1034,none,none,none
9784.10695607,2084.92842352,48.7228724093,0,0,"POLYGON ((101.08935753664196 25.644527515021537, 101.04122133060622 25.561153160484253, 100.94494891853492 25.561153160484253, 100.89681271249918 25.644527515021537, 100.94494891853492 25.727901869559048, 101.04122133060622 25.727901869559048, 101.08935753664196 25.644527515021537))",1035,none,none,none
9832.19728601,2171.69125854,33.5611680241,0,0,"POLYGON ((101.23376615474899 25.727901869559048, 101.18562994871326 25.644527515021537, 101.08935753664196 25.644527515021537, 101.04122133060622 25.727901869559048, 101.08935753664196 25.811276224096503, 101.18562994871326 25.811276224096503, 101.23376615474899 25.727901869559048))",1036,none,none,none
9650.87335092,2051.52724265,44.0009685434,0,0,"POLYGON ((101.37817477285603 25.644527515021537, 101.33003856682029 25.561153160484253, 101.23376615474899 25.561153160484253, 101.18562994871326 25.644527515021537, 101.23376615474899 25.727901869559048, 101.33003856682029 25.727901869559048, 101.37817477285603 25.644527515021537))",1037,none,none,none
9818.36240914,2138.36990701,27.8536500707,0,0,"POLYGON ((101.52258339096329 25.727901869559048, 101.47444718492756 25.644527515021537, 101.37817477285603 25.644527515021537, 101.33003856682029 25.727901869559048, 101.37817477285603 25.811276224096503, 101.47444718492756 25.811276224096503, 101.52258339096329 25.727901869559048))",1038,none,none,none
9345.13308785,1891.58640331,28.2042055208,0,0,"POLYGON ((101.66699200907033 25.644527515021537, 101.61885580303459 25.561153160484253, 101.52258339096329 25.561153160484253, 101.47444718492756 25.644527515021537, 101.52258339096329 25.727901869559048, 101.61885580303459 25.727901869559048, 101.66699200907033 25.644527515021537))",1039,none,none,none
8510.16671042,1445.60406189,28.7200512565,0,1,"POLYGON ((101.81140062717736 25.727901869559048, 101.76326442114163 25.644527515021537, 101.66699200907033 25.644527515021537, 101.61885580303459 25.727901869559048, 101.66699200907033 25.811276224096503, 101.76326442114163 25.811276224096503, 101.81140062717736 25.727901869559048))",1040,none,none,none
8431.61188811,1298.71462136,72.1552777822,0,0,"POLYGON ((101.95580924528446 25.644527515021537, 101.90767303924889 25.561153160484253, 101.81140062717736 25.561153160484253, 101.76326442114163 25.644527515021537, 101.81140062717736 25.727901869559048, 101.90767303924889 25.727901869559048, 101.95580924528446 25.644527515021537))",1041,none,none,none
9872.7965267,2169.01431534,32.820037659,0,0,"POLYGON ((102.10021786339166 25.727901869559048, 102.05208165735593 25.644527515021537, 101.95580924528446 25.644527515021537, 101.90767303924889 25.727901869559048, 101.95580924528446 25.811276224096503, 102.05208165735593 25.811276224096503, 102.10021786339166 25.727901869559048))",1042,none,none,none
9935.45827884,2193.66056896,66.6449768094,0,0,"POLYGON ((102.2446264814987 25.644527515021537, 102.19649027546296 25.561153160484253, 102.10021786339166 25.561153160484253, 102.05208165735593 25.644527515021537, 102.10021786339166 25.727901869559048, 102.19649027546296 25.727901869559048, 102.2446264814987 25.644527515021537))",1043,none,none,none
9945.69172932,2367.09942816,47.0435490778,0,0,"POLYGON ((102.38903509960574 25.727901869559048, 102.34089889357 25.644527515021537, 102.2446264814987 25.644527515021537, 102.19649027546296 25.727901869559048, 102.2446264814987 25.811276224096503, 102.34089889357 25.811276224096503, 102.38903509960574 25.727901869559048))",1044,none,none,none
9782.8621232,2093.19192625,55.9538897027,0,0,"POLYGON ((102.533443717713 25.644527515021537, 102.48530751167726 25.561153160484253, 102.38903509960574 25.561153160484253, 102.34089889357 25.644527515021537, 102.38903509960574 25.727901869559048, 102.48530751167726 25.727901869559048, 102.533443717713 25.644527515021537))",1045,none,none,none
9835.88135593,2036.44286204,65.545164048,0,0,"POLYGON ((102.67785233582003 25.727901869559048, 102.6297161297843 25.644527515021537, 102.533443717713 25.644527515021537, 102.48530751167726 25.727901869559048, 102.533443717713 25.811276224096503, 102.6297161297843 25.811276224096503, 102.67785233582003 25.727901869559048))",1046,none,none,none
9852.36894737,2123.34929417,32.5958879764,0,0,"POLYGON ((102.82226095392707 25.644527515021537, 102.77412474789134 25.561153160484253, 102.67785233582003 25.561153160484253, 102.6297161297843 25.644527515021537, 102.67785233582003 25.727901869559048, 102.77412474789134 25.727901869559048, 102.82226095392707 25.644527515021537))",1047,none,none,none
9818.48678756,2330.8356722,43.4514347452,0,0,"POLYGON ((102.96666957203416 25.727901869559048, 102.91853336599837 25.644527515021537, 102.82226095392707 25.644527515021537, 102.77412474789134 25.727901869559048, 102.82226095392707 25.811276224096503, 102.91853336599837 25.811276224096503, 102.96666957203416 25.727901869559048))",1048,none,none,none
9796.40727178,2478.16282767,48.0888713044,0,0,"POLYGON ((103.11107819014137 25.644527515021537, 103.06294198410563 25.561153160484253, 102.96666957203416 25.561153160484253, 102.9185333659986 25.644527515021537, 102.96666957203416 25.727901869559048, 103.06294198410563 25.727901869559048, 103.11107819014137 25.644527515021537))",1049,none,none,none
9847.86898882,2338.94802131,32.1450774444,0,0,"POLYGON ((103.2554868082484 25.727901869559048, 103.20735060221267 25.644527515021537, 103.11107819014137 25.644527515021537, 103.06294198410563 25.727901869559048, 103.11107819014137 25.811276224096503, 103.20735060221267 25.811276224096503, 103.2554868082484 25.727901869559048))",1050,none,none,none
9750.69335784,2113.6299415,79.0233347788,0,0,"POLYGON ((103.39989542635544 25.644527515021537, 103.3517592203197 25.561153160484253, 103.2554868082484 25.561153160484253, 103.20735060221267 25.644527515021537, 103.2554868082484 25.727901869559048, 103.3517592203197 25.727901869559048, 103.39989542635544 25.644527515021537))",1051,none,none,none
9901.37908666,2134.24088866,60.9419677392,0,0,"POLYGON ((103.5443040444627 25.727901869559048, 103.49616783842697 25.644527515021537, 103.39989542635544 25.644527515021537, 103.3517592203197 25.727901869559048, 103.39989542635544 25.811276224096503, 103.49616783842697 25.811276224096503, 103.5443040444627 25.727901869559048))",1052,none,none,none
